# x y rho ux uy
281 10 0.997290 0.047783 0.000175
281 11 0.997291 0.051788 0.000207
281 12 0.997292 0.055695 0.000240
281 13 0.997293 0.059504 0.000276
281 14 0.997295 0.063214 0.000313
281 15 0.997296 0.066825 0.000351
281 16 0.997297 0.070337 0.000391
281 17 0.997298 0.073747 0.000432
281 18 0.997299 0.077057 0.000473
281 19 0.997300 0.080265 0.000515
281 20 0.997301 0.083372 0.000557
281 21 0.997303 0.086376 0.000599
281 22 0.997304 0.089278 0.000641
281 23 0.997305 0.092078 0.000683
281 24 0.997306 0.094775 0.000724
281 25 0.997307 0.097370 0.000764
281 26 0.997309 0.099863 0.000803
281 27 0.997310 0.102254 0.000840
281 28 0.997311 0.104545 0.000876
281 29 0.997312 0.106735 0.000909
281 30 0.997314 0.108826 0.000941
281 31 0.997315 0.110818 0.000970
281 32 0.997317 0.112714 0.000997
281 33 0.997318 0.114513 0.001020
281 34 0.997320 0.116219 0.001041
281 35 0.997321 0.117832 0.001058
281 36 0.997323 0.119354 0.001072
281 37 0.997324 0.120788 0.001083
281 38 0.997326 0.122136 0.001089
281 39 0.997327 0.123400 0.001092
281 40 0.997329 0.124582 0.001090
281 41 0.997330 0.125685 0.001085
281 42 0.997332 0.126712 0.001075
281 43 0.997333 0.127665 0.001061
281 44 0.997335 0.128548 0.001043
281 45 0.997336 0.129363 0.001021
281 46 0.997338 0.130113 0.000994
281 47 0.997339 0.130802 0.000963
281 48 0.997340 0.131431 0.000929
281 49 0.997342 0.132004 0.000890
281 50 0.997343 0.132524 0.000847
281 51 0.997344 0.132994 0.000801
281 52 0.997345 0.133416 0.000751
281 53 0.997346 0.133793 0.000698
281 54 0.997347 0.134127 0.000641
281 55 0.997348 0.134420 0.000582
281 56 0.997349 0.134676 0.000520
281 57 0.997350 0.134895 0.000456
281 58 0.997350 0.135079 0.000389
281 59 0.997351 0.135230 0.000321
281 60 0.997351 0.135350 0.000251
281 61 0.997352 0.135439 0.000180
281 62 0.997352 0.135497 0.000108
281 63 0.997352 0.135527 0.000036
281 64 0.997352 0.135527 -0.000036
281 65 0.997352 0.135497 -0.000108
281 66 0.997352 0.135439 -0.000180
281 67 0.997351 0.135350 -0.000251
281 68 0.997351 0.135230 -0.000321
281 69 0.997350 0.135079 -0.000389
281 70 0.997350 0.134895 -0.000456
281 71 0.997349 0.134676 -0.000520
281 72 0.997348 0.134420 -0.000582
281 73 0.997347 0.134127 -0.000641
281 74 0.997346 0.133793 -0.000698
281 75 0.997345 0.133416 -0.000751
281 76 0.997344 0.132994 -0.000801
281 77 0.997343 0.132524 -0.000847
281 78 0.997342 0.132004 -0.000890
281 79 0.997340 0.131431 -0.000929
281 80 0.997339 0.130802 -0.000963
281 81 0.997338 0.130113 -0.000994
281 82 0.997336 0.129363 -0.001021
281 83 0.997335 0.128548 -0.001043
281 84 0.997333 0.127665 -0.001061
281 85 0.997332 0.126712 -0.001075
281 86 0.997330 0.125685 -0.001085
281 87 0.997329 0.124582 -0.001090
281 88 0.997327 0.123400 -0.001092
281 89 0.997326 0.122136 -0.001089
281 90 0.997324 0.120788 -0.001083
281 91 0.997323 0.119354 -0.001072
281 92 0.997321 0.117832 -0.001058
281 93 0.997320 0.116219 -0.001041
281 94 0.997318 0.114513 -0.001020
281 95 0.997317 0.112714 -0.000997
281 96 0.997315 0.110818 -0.000970
281 97 0.997314 0.108826 -0.000941
281 98 0.997312 0.106735 -0.000909
281 99 0.997311 0.104545 -0.000876
281 100 0.997310 0.102254 -0.000840
281 101 0.997309 0.099863 -0.000803
281 102 0.997307 0.097370 -0.000764
281 103 0.997306 0.094775 -0.000724
281 104 0.997305 0.092078 -0.000683
281 105 0.997304 0.089278 -0.000641
281 106 0.997303 0.086376 -0.000599
281 107 0.997301 0.083372 -0.000557
281 108 0.997300 0.080265 -0.000515
281 109 0.997299 0.077057 -0.000473
281 110 0.997298 0.073747 -0.000432
281 111 0.997297 0.070337 -0.000391
281 112 0.997296 0.066825 -0.000351
281 113 0.997295 0.063214 -0.000313
281 114 0.997293 0.059504 -0.000276
281 115 0.997292 0.055695 -0.000240
281 116 0.997291 0.051788 -0.000207
281 117 0.997290 0.047783 -0.000175
281 118 0.997288 0.043682 -0.000145
281 119 0.997287 0.039485 -0.000118
281 120 0.997286 0.035192 -0.000093
281 121 0.997284 0.030804 -0.000071
281 122 0.997283 0.026322 -0.000052
281 123 0.997281 0.021746 -0.000035
281 124 0.997280 0.017077 -0.000022
281 125 0.997278 0.012315 -0.000011
281 126 0.997277 0.007460 -0.000004
281 127 0.997275 0.002512 -0.000001
282 0 0.997229 0.002511 0.000001
282 1 0.997231 0.007455 0.000004
282 2 0.997232 0.012307 0.000011
282 3 0.997234 0.017066 0.000021
282 4 0.997235 0.021732 0.000035
282 5 0.997237 0.026306 0.000051
282 6 0.997238 0.030785 0.000070
282 7 0.997240 0.035170 0.000093
282 8 0.997241 0.039461 0.000117
282 9 0.997242 0.043656 0.000144
282 10 0.997244 0.047755 0.000174
282 11 0.997245 0.051757 0.000205
282 12 0.997246 0.055663 0.000238
282 13 0.997247 0.059470 0.000274
282 14 0.997248 0.063180 0.000310
282 15 0.997250 0.066790 0.000349
282 16 0.997251 0.070300 0.000388
282 17 0.997252 0.073710 0.000428
282 18 0.997253 0.077019 0.000469
282 19 0.997254 0.080227 0.000511
282 20 0.997255 0.083334 0.000552
282 21 0.997256 0.086338 0.000594
282 22 0.997257 0.089241 0.000636
282 23 0.997259 0.092041 0.000677
282 24 0.997260 0.094739 0.000718
282 25 0.997261 0.097335 0.000757
282 26 0.997262 0.099830 0.000796
282 27 0.997264 0.102223 0.000833
282 28 0.997265 0.104515 0.000868
282 29 0.997266 0.106707 0.000902
282 30 0.997267 0.108801 0.000933
282 31 0.997269 0.110796 0.000962
282 32 0.997270 0.112694 0.000988
282 33 0.997272 0.114497 0.001012
282 34 0.997273 0.116205 0.001032
282 35 0.997275 0.117822 0.001049
282 36 0.997276 0.119348 0.001063
282 37 0.997278 0.120786 0.001073
282 38 0.997279 0.122137 0.001080
282 39 0.997281 0.123405 0.001082
282 40 0.997282 0.124591 0.001081
282 41 0.997284 0.125698 0.001075
282 42 0.997285 0.126730 0.001066
282 43 0.997287 0.127687 0.001052
282 44 0.997288 0.128574 0.001034
282 45 0.997290 0.129394 0.001012
282 46 0.997291 0.130148 0.000986
282 47 0.997292 0.130840 0.000955
282 48 0.997294 0.131474 0.000921
282 49 0.997295 0.132051 0.000882
282 50 0.997296 0.132575 0.000840
282 51 0.997297 0.133048 0.000794
282 52 0.997299 0.133473 0.000744
282 53 0.997300 0.133854 0.000692
282 54 0.997301 0.134191 0.000636
282 55 0.997301 0.134487 0.000577
282 56 0.997302 0.134745 0.000515
282 57 0.997303 0.134966 0.000452
282 58 0.997304 0.135153 0.000386
282 59 0.997304 0.135306 0.000318
282 60 0.997304 0.135426 0.000249
282 61 0.997305 0.135516 0.000179
282 62 0.997305 0.135575 0.000108
282 63 0.997305 0.135605 0.000036
282 64 0.997305 0.135605 -0.000036
282 65 0.997305 0.135575 -0.000108
282 66 0.997305 0.135516 -0.000179
282 67 0.997304 0.135426 -0.000249
282 68 0.997304 0.135306 -0.000318
282 69 0.997304 0.135153 -0.000386
282 70 0.997303 0.134966 -0.000452
282 71 0.997302 0.134745 -0.000515
282 72 0.997301 0.134487 -0.000577
282 73 0.997301 0.134191 -0.000636
282 74 0.997300 0.133854 -0.000692
282 75 0.997299 0.133473 -0.000744
282 76 0.997297 0.133048 -0.000794
282 77 0.997296 0.132575 -0.000840
282 78 0.997295 0.132051 -0.000882
282 79 0.997294 0.131474 -0.000921
282 80 0.997292 0.130840 -0.000955
282 81 0.997291 0.130148 -0.000986
282 82 0.997290 0.129394 -0.001012
282 83 0.997288 0.128574 -0.001034
282 84 0.997287 0.127687 -0.001052
282 85 0.997285 0.126730 -0.001066
282 86 0.997284 0.125698 -0.001075
282 87 0.997282 0.124591 -0.001081
282 88 0.997281 0.123405 -0.001082
282 89 0.997279 0.122137 -0.001080
282 90 0.997278 0.120786 -0.001073
282 91 0.997276 0.119348 -0.001063
282 92 0.997275 0.117822 -0.001049
282 93 0.997273 0.116205 -0.001032
282 94 0.997272 0.114497 -0.001012
282 95 0.997270 0.112694 -0.000988
282 96 0.997269 0.110796 -0.000962
282 97 0.997267 0.108801 -0.000933
282 98 0.997266 0.106707 -0.000902
282 99 0.997265 0.104515 -0.000868
282 100 0.997264 0.102223 -0.000833
282 101 0.997262 0.099830 -0.000796
282 102 0.997261 0.097335 -0.000757
282 103 0.997260 0.094739 -0.000718
282 104 0.997259 0.092041 -0.000677
282 105 0.997257 0.089241 -0.000636
282 106 0.997256 0.086338 -0.000594
282 107 0.997255 0.083334 -0.000552
282 108 0.997254 0.080227 -0.000511
282 109 0.997253 0.077019 -0.000469
282 110 0.997252 0.073710 -0.000428
282 111 0.997251 0.070300 -0.000388
282 112 0.997250 0.066790 -0.000349
282 113 0.997248 0.063180 -0.000310
282 114 0.997247 0.059470 -0.000274
282 115 0.997246 0.055663 -0.000238
282 116 0.997245 0.051757 -0.000205
282 117 0.997244 0.047755 -0.000174
282 118 0.997242 0.043656 -0.000144
282 119 0.997241 0.039461 -0.000117
282 120 0.997240 0.035170 -0.000093
282 121 0.997238 0.030785 -0.000070
282 122 0.997237 0.026306 -0.000051
282 123 0.997235 0.021732 -0.000035
282 124 0.997234 0.017066 -0.000021
282 125 0.997232 0.012307 -0.000011
282 126 0.997231 0.007455 -0.000004
282 127 0.997229 0.002511 -0.000001
283 0 0.997183 0.002509 0.000001
283 1 0.997185 0.007450 0.000004
283 2 0.997186 0.012299 0.000011
283 3 0.997188 0.017055 0.000021
283 4 0.997189 0.021719 0.000034
283 5 0.997191 0.026289 0.000051
283 6 0.997192 0.030766 0.000070
283 7 0.997194 0.035148 0.000092
283 8 0.997195 0.039437 0.000116
283 9 0.997196 0.043630 0.000143
283 10 0.997198 0.047727 0.000172
283 11 0.997199 0.051728 0.000203
283 12 0.997200 0.055631 0.000237
283 13 0.997201 0.059437 0.000271
283 14 0.997202 0.063145 0.000308
283 15 0.997203 0.066754 0.000346
283 16 0.997205 0.070263 0.000385
283 17 0.997206 0.073673 0.000425
283 18 0.997207 0.076982 0.000465
283 19 0.997208 0.080189 0.000506
283 20 0.997209 0.083296 0.000548
283 21 0.997210 0.086301 0.000589
283 22 0.997211 0.089203 0.000631
283 23 0.997212 0.092004 0.000671
283 24 0.997214 0.094704 0.000712
283 25 0.997215 0.097301 0.000751
283 26 0.997216 0.099797 0.000789
283 27 0.997217 0.102191 0.000826
283 28 0.997219 0.104486 0.000861
283 29 0.997220 0.106680 0.000894
283 30 0.997221 0.108776 0.000925
283 31 0.997223 0.110773 0.000954
283 32 0.997224 0.112674 0.000980
283 33 0.997225 0.114480 0.001003
283 34 0.997227 0.116192 0.001023
283 35 0.997228 0.117812 0.001040
283 36 0.997230 0.119341 0.001054
283 37 0.997231 0.120783 0.001064
283 38 0.997233 0.122138 0.001070
283 39 0.997234 0.123410 0.001073
283 40 0.997236 0.124600 0.001071
283 41 0.997237 0.125712 0.001066
283 42 0.997239 0.126747 0.001057
283 43 0.997240 0.127709 0.001043
283 44 0.997242 0.128600 0.001025
283 45 0.997243 0.129424 0.001003
283 46 0.997244 0.130182 0.000977
283 47 0.997246 0.130879 0.000947
283 48 0.997247 0.131516 0.000913
283 49 0.997248 0.132097 0.000875
283 50 0.997250 0.132625 0.000833
283 51 0.997251 0.133102 0.000787
283 52 0.997252 0.133531 0.000738
283 53 0.997253 0.133914 0.000686
283 54 0.997254 0.134254 0.000630
283 55 0.997255 0.134553 0.000572
283 56 0.997256 0.134814 0.000511
283 57 0.997256 0.135037 0.000448
283 58 0.997257 0.135225 0.000382
283 59 0.997257 0.135380 0.000315
283 60 0.997258 0.135502 0.000247
283 61 0.997258 0.135593 0.000177
283 62 0.997258 0.135653 0.000107
283 63 0.997258 0.135683 0.000036
283 64 0.997258 0.135683 -0.000036
283 65 0.997258 0.135653 -0.000107
283 66 0.997258 0.135593 -0.000177
283 67 0.997258 0.135502 -0.000247
283 68 0.997257 0.135380 -0.000315
283 69 0.997257 0.135225 -0.000382
283 70 0.997256 0.135037 -0.000448
283 71 0.997256 0.134814 -0.000511
283 72 0.997255 0.134553 -0.000572
283 73 0.997254 0.134254 -0.000630
283 74 0.997253 0.133914 -0.000686
283 75 0.997252 0.133531 -0.000738
283 76 0.997251 0.133102 -0.000787
283 77 0.997250 0.132625 -0.000833
283 78 0.997248 0.132097 -0.000875
283 79 0.997247 0.131516 -0.000913
283 80 0.997246 0.130879 -0.000947
283 81 0.997244 0.130182 -0.000977
283 82 0.997243 0.129424 -0.001003
283 83 0.997242 0.128600 -0.001025
283 84 0.997240 0.127709 -0.001043
283 85 0.997239 0.126747 -0.001057
283 86 0.997237 0.125712 -0.001066
283 87 0.997236 0.124600 -0.001071
283 88 0.997234 0.123410 -0.001073
283 89 0.997233 0.122138 -0.001070
283 90 0.997231 0.120783 -0.001064
283 91 0.997230 0.119341 -0.001054
283 92 0.997228 0.117812 -0.001040
283 93 0.997227 0.116192 -0.001023
283 94 0.997225 0.114480 -0.001003
283 95 0.997224 0.112674 -0.000980
283 96 0.997223 0.110773 -0.000954
283 97 0.997221 0.108776 -0.000925
283 98 0.997220 0.106680 -0.000894
283 99 0.997219 0.104486 -0.000861
283 100 0.997217 0.102191 -0.000826
283 101 0.997216 0.099797 -0.000789
283 102 0.997215 0.097301 -0.000751
283 103 0.997214 0.094704 -0.000712
283 104 0.997212 0.092004 -0.000671
283 105 0.997211 0.089203 -0.000631
283 106 0.997210 0.086301 -0.000589
283 107 0.997209 0.083296 -0.000548
283 108 0.997208 0.080189 -0.000506
283 109 0.997207 0.076982 -0.000465
283 110 0.997206 0.073673 -0.000425
283 111 0.997205 0.070263 -0.000385
283 112 0.997203 0.066754 -0.000346
283 113 0.997202 0.063145 -0.000308
283 114 0.997201 0.059437 -0.000271
283 115 0.997200 0.055631 -0.000237
283 116 0.997199 0.051728 -0.000203
283 117 0.997198 0.047727 -0.000172
283 118 0.997196 0.043630 -0.000143
283 119 0.997195 0.039437 -0.000116
283 120 0.997194 0.035148 -0.000092
283 121 0.997192 0.030766 -0.000070
283 122 0.997191 0.026289 -0.000051
283 123 0.997189 0.021719 -0.000034
283 124 0.997188 0.017055 -0.000021
283 125 0.997186 0.012299 -0.000011
283 126 0.997185 0.007450 -0.000004
283 127 0.997183 0.002509 -0.000001
284 0 0.997137 0.002507 0.000001
284 1 0.997139 0.007445 0.000004
284 2 0.997140 0.012291 0.000011
284 3 0.997142 0.017044 0.000021
284 4 0.997143 0.021705 0.000034
284 5 0.997145 0.026272 0.000050
284 6 0.997146 0.030747 0.000069
284 7 0.997148 0.035127 0.000091
284 8 0.997149 0.039413 0.000115
284 9 0.997150 0.043604 0.000142
284 10 0.997152 0.047699 0.000171
284 11 0.997153 0.051698 0.000202
284 12 0.997154 0.055600 0.000235
284 13 0.997155 0.059405 0.000269
284 14 0.997156 0.063111 0.000305
284 15 0.997157 0.066719 0.000343
284 16 0.997158 0.070227 0.000381
284 17 0.997160 0.073636 0.000421
284 18 0.997161 0.076944 0.000461
284 19 0.997162 0.080152 0.000502
284 20 0.997163 0.083258 0.000543
284 21 0.997164 0.086263 0.000584
284 22 0.997165 0.089167 0.000625
284 23 0.997166 0.091968 0.000666
284 24 0.997167 0.094668 0.000706
284 25 0.997169 0.097267 0.000745
284 26 0.997170 0.099764 0.000782
284 27 0.997171 0.102160 0.000819
284 28 0.997172 0.104457 0.000854
284 29 0.997174 0.106653 0.000886
284 30 0.997175 0.108751 0.000917
284 31 0.997176 0.110751 0.000946
284 32 0.997178 0.112655 0.000971
284 33 0.997179 0.114464 0.000994
284 34 0.997181 0.116179 0.001014
284 35 0.997182 0.117802 0.001031
284 36 0.997183 0.119335 0.001045
284 37 0.997185 0.120780 0.001055
284 38 0.997186 0.122140 0.001061
284 39 0.997188 0.123415 0.001064
284 40 0.997189 0.124609 0.001062
284 41 0.997191 0.125725 0.001057
284 42 0.997192 0.126765 0.001047
284 43 0.997194 0.127731 0.001034
284 44 0.997195 0.128626 0.001016
284 45 0.997197 0.129454 0.000994
284 46 0.997198 0.130216 0.000969
284 47 0.997199 0.130917 0.000939
284 48 0.997201 0.131558 0.000905
284 49 0.997202 0.132143 0.000867
284 50 0.997203 0.132675 0.000825
284 51 0.997204 0.133155 0.000780
284 52 0.997205 0.133587 0.000732
284 53 0.997206 0.133974 0.000680
284 54 0.997207 0.134317 0.000625
284 55 0.997208 0.134619 0.000567
284 56 0.997209 0.134882 0.000507
284 57 0.997210 0.135107 0.000444
284 58 0.997210 0.135298 0.000379
284 59 0.997211 0.135454 0.000313
284 60 0.997211 0.135577 0.000245
284 61 0.997211 0.135669 0.000176
284 62 0.997212 0.135730 0.000106
284 63 0.997212 0.135760 0.000035
284 64 0.997212 0.135760 -0.000035
284 65 0.997212 0.135730 -0.000106
284 66 0.997211 0.135669 -0.000176
284 67 0.997211 0.135577 -0.000245
284 68 0.997211 0.135454 -0.000313
284 69 0.997210 0.135298 -0.000379
284 70 0.997210 0.135107 -0.000444
284 71 0.997209 0.134882 -0.000507
284 72 0.997208 0.134619 -0.000567
284 73 0.997207 0.134317 -0.000625
284 74 0.997206 0.133974 -0.000680
284 75 0.997205 0.133587 -0.000732
284 76 0.997204 0.133155 -0.000780
284 77 0.997203 0.132675 -0.000825
284 78 0.997202 0.132143 -0.000867
284 79 0.997201 0.131558 -0.000905
284 80 0.997199 0.130917 -0.000939
284 81 0.997198 0.130216 -0.000969
284 82 0.997197 0.129454 -0.000994
284 83 0.997195 0.128626 -0.001016
284 84 0.997194 0.127731 -0.001034
284 85 0.997192 0.126765 -0.001047
284 86 0.997191 0.125725 -0.001057
284 87 0.997189 0.124609 -0.001062
284 88 0.997188 0.123415 -0.001064
284 89 0.997186 0.122140 -0.001061
284 90 0.997185 0.120780 -0.001055
284 91 0.997183 0.119335 -0.001045
284 92 0.997182 0.117802 -0.001031
284 93 0.997181 0.116179 -0.001014
284 94 0.997179 0.114464 -0.000994
284 95 0.997178 0.112655 -0.000971
284 96 0.997176 0.110751 -0.000946
284 97 0.997175 0.108751 -0.000917
284 98 0.997174 0.106653 -0.000886
284 99 0.997172 0.104457 -0.000854
284 100 0.997171 0.102160 -0.000819
284 101 0.997170 0.099764 -0.000782
284 102 0.997169 0.097267 -0.000745
284 103 0.997167 0.094668 -0.000706
284 104 0.997166 0.091968 -0.000666
284 105 0.997165 0.089167 -0.000625
284 106 0.997164 0.086263 -0.000584
284 107 0.997163 0.083258 -0.000543
284 108 0.997162 0.080152 -0.000502
284 109 0.997161 0.076944 -0.000461
284 110 0.997160 0.073636 -0.000421
284 111 0.997158 0.070227 -0.000381
284 112 0.997157 0.066719 -0.000343
284 113 0.997156 0.063111 -0.000305
284 114 0.997155 0.059405 -0.000269
284 115 0.997154 0.055600 -0.000235
284 116 0.997153 0.051698 -0.000202
284 117 0.997152 0.047699 -0.000171
284 118 0.997150 0.043604 -0.000142
284 119 0.997149 0.039413 -0.000115
284 120 0.997148 0.035127 -0.000091
284 121 0.997146 0.030747 -0.000069
284 122 0.997145 0.026272 -0.000050
284 123 0.997143 0.021705 -0.000034
284 124 0.997142 0.017044 -0.000021
284 125 0.997140 0.012291 -0.000011
284 126 0.997139 0.007445 -0.000004
284 127 0.997137 0.002507 -0.000001
285 0 0.997091 0.002506 0.000001
285 1 0.997093 0.007440 0.000004
285 2 0.997095 0.012283 0.000011
285 3 0.997096 0.017033 0.000021
285 4 0.997098 0.021691 0.000034
285 5 0.997099 0.026256 0.000050
285 6 0.997100 0.030728 0.000069
285 7 0.997102 0.035106 0.000090
285 8 0.997103 0.039389 0.000114
285 9 0.997104 0.043578 0.000141
285 10 0.997106 0.047671 0.000169
285 11 0.997107 0.051668 0.000200
285 12 0.997108 0.055569 0.000233
285 13 0.997109 0.059372 0.000267
285 14 0.997110 0.063077 0.000303
285 15 0.997111 0.066684 0.000340
285 16 0.997112 0.070192 0.000378
285 17 0.997114 0.073600 0.000418
285 18 0.997115 0.076907 0.000457
285 19 0.997116 0.080115 0.000498
285 20 0.997117 0.083221 0.000539
285 21 0.997118 0.086226 0.000579
285 22 0.997119 0.089130 0.000620
285 23 0.997120 0.091933 0.000660
285 24 0.997121 0.094633 0.000700
285 25 0.997123 0.097233 0.000738
285 26 0.997124 0.099732 0.000776
285 27 0.997125 0.102130 0.000812
285 28 0.997126 0.104428 0.000846
285 29 0.997127 0.106626 0.000879
285 30 0.997129 0.108727 0.000909
285 31 0.997130 0.110729 0.000937
285 32 0.997131 0.112636 0.000963
285 33 0.997133 0.114448 0.000986
285 34 0.997134 0.116166 0.001006
285 35 0.997136 0.117792 0.001022
285 36 0.997137 0.119329 0.001036
285 37 0.997139 0.120778 0.001046
285 38 0.997140 0.122141 0.001052
285 39 0.997142 0.123420 0.001054
285 40 0.997143 0.124619 0.001053
285 41 0.997144 0.125738 0.001048
285 42 0.997146 0.126782 0.001038
285 43 0.997147 0.127752 0.001025
285 44 0.997149 0.128652 0.001008
285 45 0.997150 0.129484 0.000986
285 46 0.997152 0.130250 0.000960
285 47 0.997153 0.130955 0.000931
285 48 0.997154 0.131600 0.000897
285 49 0.997155 0.132189 0.000859
285 50 0.997157 0.132724 0.000818
285 51 0.997158 0.133208 0.000773
285 52 0.997159 0.133644 0.000725
285 53 0.997160 0.134033 0.000674
285 54 0.997161 0.134379 0.000619
285 55 0.997162 0.134684 0.000562
285 56 0.997162 0.134949 0.000502
285 57 0.997163 0.135177 0.000440
285 58 0.997164 0.135369 0.000376
285 59 0.997164 0.135527 0.000310
285 60 0.997165 0.135652 0.000243
285 61 0.997165 0.135745 0.000174
285 62 0.997165 0.135806 0.000105
285 63 0.997165 0.135837 0.000035
285 64 0.997165 0.135837 -0.000035
285 65 0.997165 0.135806 -0.000105
285 66 0.997165 0.135745 -0.000174
285 67 0.997165 0.135652 -0.000243
285 68 0.997164 0.135527 -0.000310
285 69 0.997164 0.135369 -0.000376
285 70 0.997163 0.135177 -0.000440
285 71 0.997162 0.134949 -0.000502
285 72 0.997162 0.134684 -0.000562
285 73 0.997161 0.134379 -0.000619
285 74 0.997160 0.134033 -0.000674
285 75 0.997159 0.133644 -0.000725
285 76 0.997158 0.133208 -0.000773
285 77 0.997157 0.132724 -0.000818
285 78 0.997155 0.132189 -0.000859
285 79 0.997154 0.131600 -0.000897
285 80 0.997153 0.130955 -0.000931
285 81 0.997152 0.130250 -0.000960
285 82 0.997150 0.129484 -0.000986
285 83 0.997149 0.128652 -0.001008
285 84 0.997147 0.127752 -0.001025
285 85 0.997146 0.126782 -0.001038
285 86 0.997144 0.125738 -0.001048
285 87 0.997143 0.124619 -0.001053
285 88 0.997142 0.123420 -0.001054
285 89 0.997140 0.122141 -0.001052
285 90 0.997139 0.120778 -0.001046
285 91 0.997137 0.119329 -0.001036
285 92 0.997136 0.117792 -0.001022
285 93 0.997134 0.116166 -0.001006
285 94 0.997133 0.114448 -0.000986
285 95 0.997131 0.112636 -0.000963
285 96 0.997130 0.110729 -0.000937
285 97 0.997129 0.108727 -0.000909
285 98 0.997127 0.106626 -0.000879
285 99 0.997126 0.104428 -0.000846
285 100 0.997125 0.102130 -0.000812
285 101 0.997124 0.099732 -0.000776
285 102 0.997123 0.097233 -0.000738
285 103 0.997121 0.094633 -0.000700
285 104 0.997120 0.091933 -0.000660
285 105 0.997119 0.089130 -0.000620
285 106 0.997118 0.086226 -0.000579
285 107 0.997117 0.083221 -0.000539
285 108 0.997116 0.080115 -0.000498
285 109 0.997115 0.076907 -0.000457
285 110 0.997114 0.073600 -0.000418
285 111 0.997112 0.070192 -0.000378
285 112 0.997111 0.066684 -0.000340
285 113 0.997110 0.063077 -0.000303
285 114 0.997109 0.059372 -0.000267
285 115 0.997108 0.055569 -0.000233
285 116 0.997107 0.051668 -0.000200
285 117 0.997106 0.047671 -0.000169
285 118 0.997104 0.043578 -0.000141
285 119 0.997103 0.039389 -0.000114
285 120 0.997102 0.035106 -0.000090
285 121 0.997100 0.030728 -0.000069
285 122 0.997099 0.026256 -0.000050
285 123 0.997098 0.021691 -0.000034
285 124 0.997096 0.017033 -0.000021
285 125 0.997095 0.012283 -0.000011
285 126 0.997093 0.007440 -0.000004
285 127 0.997091 0.002506 -0.000001
286 0 0.997045 0.002504 0.000001
286 1 0.997047 0.007435 0.000004
286 2 0.997049 0.012275 0.000011
286 3 0.997050 0.017023 0.000021
286 4 0.997052 0.021678 0.000034
286 5 0.997053 0.026240 0.000050
286 6 0.997055 0.030709 0.000068
286 7 0.997056 0.035085 0.000090
286 8 0.997057 0.039366 0.000113
286 9 0.997059 0.043553 0.000140
286 10 0.997060 0.047644 0.000168
286 11 0.997061 0.051639 0.000199
286 12 0.997062 0.055538 0.000231
286 13 0.997063 0.059340 0.000265
286 14 0.997064 0.063044 0.000300
286 15 0.997065 0.066650 0.000337
286 16 0.997067 0.070156 0.000375
286 17 0.997068 0.073564 0.000414
286 18 0.997069 0.076871 0.000454
286 19 0.997070 0.080078 0.000494
286 20 0.997071 0.083184 0.000534
286 21 0.997072 0.086190 0.000575
286 22 0.997073 0.089094 0.000615
286 23 0.997074 0.091897 0.000655
286 24 0.997075 0.094599 0.000694
286 25 0.997077 0.097200 0.000732
286 26 0.997078 0.099700 0.000769
286 27 0.997079 0.102099 0.000805
286 28 0.997080 0.104399 0.000839
286 29 0.997081 0.106600 0.000871
286 30 0.997083 0.108702 0.000902
286 31 0.997084 0.110708 0.000929
286 32 0.997085 0.112617 0.000955
286 33 0.997087 0.114432 0.000977
286 34 0.997088 0.116153 0.000997
286 35 0.997090 0.117783 0.001014
286 36 0.997091 0.119323 0.001027
286 37 0.997092 0.120775 0.001037
286 38 0.997094 0.122142 0.001043
286 39 0.997095 0.123425 0.001045
286 40 0.997097 0.124628 0.001044
286 41 0.997098 0.125751 0.001039
286 42 0.997100 0.126799 0.001029
286 43 0.997101 0.127773 0.001016
286 44 0.997103 0.128677 0.000999
286 45 0.997104 0.129513 0.000977
286 46 0.997105 0.130284 0.000952
286 47 0.997107 0.130993 0.000923
286 48 0.997108 0.131642 0.000889
286 49 0.997109 0.132234 0.000852
286 50 0.997110 0.132773 0.000811
286 51 0.997111 0.133261 0.000767
286 52 0.997112 0.133700 0.000719
286 53 0.997113 0.134092 0.000668
286 54 0.997114 0.134441 0.000614
286 55 0.997115 0.134749 0.000557
286 56 0.997116 0.135016 0.000498
286 57 0.997117 0.135247 0.000436
286 58 0.997117 0.135441 0.000373
286 59 0.997118 0.135600 0.000307
286 60 0.997118 0.135726 0.000240
286 61 0.997118 0.135820 0.000173
286 62 0.997119 0.135882 0.000104
286 63 0.997119 0.135912 0.000035
286 64 0.997119 0.135912 -0.000035
286 65 0.997119 0.135882 -0.000104
286 66 0.997118 0.135820 -0.000173
286 67 0.997118 0.135726 -0.000240
286 68 0.997118 0.135600 -0.000307
286 69 0.997117 0.135441 -0.000373
286 70 0.997117 0.135247 -0.000436
286 71 0.997116 0.135016 -0.000498
286 72 0.997115 0.134749 -0.000557
286 73 0.997114 0.134441 -0.000614
286 74 0.997113 0.134092 -0.000668
286 75 0.997112 0.133700 -0.000719
286 76 0.997111 0.133261 -0.000767
286 77 0.997110 0.132773 -0.000811
286 78 0.997109 0.132234 -0.000852
286 79 0.997108 0.131642 -0.000889
286 80 0.997107 0.130993 -0.000923
286 81 0.997105 0.130284 -0.000952
286 82 0.997104 0.129513 -0.000977
286 83 0.997103 0.128677 -0.000999
286 84 0.997101 0.127773 -0.001016
286 85 0.997100 0.126799 -0.001029
286 86 0.997098 0.125751 -0.001039
286 87 0.997097 0.124628 -0.001044
