t,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100
0.293000,97.528999,95.066536,92.603806,90.166512,87.728706,85.332695,82.935966,80.596519,78.256203,75.987488,73.717789,71.532593,69.346344,67.255882,65.164337,63.178078,61.190727,59.316315,57.440804,55.683960,53.926025,52.290577,50.654045,49.141960,47.628811,46.240299,44.850731,43.584381,42.316978,41.169910,40.021797,38.989853,37.956879,37.034828,36.111767,35.293537,34.474308,33.753159,33.031044,32.399784,31.767614,31.218817,30.669157,30.195309,29.720648,29.314320,28.907211,28.561171,28.214378,27.921703,27.628304,27.382463,27.135927,26.930851,26.725103,26.555212,26.384670,26.244902,26.104500,25.990313,25.875507,25.782866,25.689629,25.614994,25.539780,25.480080,25.419807,25.372395,25.324417,25.287033,25.249094,25.219833,25.190025,25.167294,25.144020,25.126495,25.108438,25.095032,25.081108,25.070934,25.060255,25.052601,25.044455,25.038744,25.032560,25.028336,25.023663,25.020559,25.017040,25.014774,25.012131,25.010477,25.008490,25.007271,25.005772,25.004845,25.003702,25.002954,25.002062,25.001398,25.000662
0.293500,97.533264,95.066406,92.616524,90.166252,87.749603,85.332336,82.964607,80.596085,78.292007,75.986992,73.760040,71.532066,69.394241,67.255341,65.216980,63.177532,61.247196,59.315765,57.500137,55.683414,53.987270,52.290035,50.716270,49.141426,47.691132,46.239769,44.912342,43.583855,42.377148,41.169388,40.079884,38.989338,38.012341,37.034325,36.164185,35.293037,34.523350,33.752674,33.076473,32.399330,31.809301,31.218386,30.707062,30.194902,29.754814,29.313929,28.937746,28.560795,28.241438,27.921341,27.652084,27.382114,27.156658,26.930515,26.743031,26.554886,26.400057,26.244585,26.117607,25.990004,25.886589,25.782568,25.698929,25.614704,25.547537,25.479794,25.426237,25.372112,25.329714,25.286755,25.253433,25.219559,25.193563,25.167023,25.146894,25.126228,25.110764,25.094772,25.082983,25.070683,25.061768,25.052355,25.045673,25.038507,25.033541,25.028111,25.024448,25.020351,25.017668,25.014585,25.012627,25.010309,25.008875,25.007130,25.006058,25.004736,25.003901,25.002882,25.002176,25.001362,25.000698
0.294000,97.533203,95.074890,92.616325,90.183060,87.749290,85.357109,82.964211,80.628311,78.291534,76.026024,73.759529,71.577141,69.393707,67.305611,65.216438,63.232090,61.246651,59.373669,57.499588,55.743706,53.986725,52.351772,50.715729,49.203701,47.690598,46.301739,44.911812,43.644745,42.376621,41.228516,40.079361,39.046112,38.011833,37.088264,36.163681,35.343769,34.522858,33.799911,33.076000,32.442886,31.808857,31.258183,30.706644,30.230938,29.754416,29.346279,28.937361,28.589592,28.241068,27.946762,27.651728,27.404371,27.156315,26.949844,26.742701,26.571545,26.399734,26.258833,26.117294,26.002098,25.886286,25.792759,25.698635,25.623234,25.547249,25.486887,25.425953,25.377975,25.329433,25.291574,25.253157,25.223499,25.193291,25.170229,25.146626,25.128830,25.110500,25.096874,25.082727,25.072376,25.061518,25.053720,25.045431,25.039608,25.033308,25.028996,25.024231,25.021059,25.017467,25.015148,25.012447,25.010752,25.008718,25.007467,25.005932,25.004980,25.003809,25.003038,25.002121,25.001438,25.000681
0.294500,97.537445,95.074768,92.628975,90.182808,87.770088,85.356750,82.992714,80.627869,78.327171,76.025528,73.801582,71.576614,69.441376,67.305069,65.268852,63.231544,61.302879,59.373119,57.558689,55.743156,54.047741,52.351227,50.777737,49.203163,47.752720,46.301205,44.973244,43.644218,42.436630,41.227989,40.137314,39.045597,38.067188,37.087757,36.216019,35.343269,34.571842,33.799427,33.121399,32.442429,31.850534,31.257750,30.744560,30.230530,29.788609,29.345888,28.967936,28.589214,28.268177,27.946398,27.675568,27.404020,27.177109,26.949507,26.760695,26.571217,26.415190,26.258514,26.130466,26.001789,25.897429,25.792459,25.707996,25.622942,25.555061,25.486601,25.432432,25.377693,25.334776,25.291294,25.257538,25.223225,25.196865,25.169958,25.149530,25.128563,25.112852,25.096613,25.084625,25.072123,25.063049,25.053474,25.046665,25.039370,25.034302,25.028769,25.025028,25.020849,25.018105,25.014957,25.012951,25.010582,25.009109,25.007324,25.006224,25.004869,25.004009,25.002964,25.002239,25.001400,25.000719
0.295000,97.537384,95.083206,92.628784,90.199532,87.769775,85.381401,82.992310,80.659943,78.326698,76.064377,73.801071,71.621483,69.440842,67.355118,65.268311,63.285866,61.302330,59.430786,57.558136,55.803215,54.047192,52.412739,50.777195,49.265228,47.752182,46.362984,44.972710,43.704937,42.436104,41.286972,40.136791,39.102253,38.066677,37.141605,36.215515,35.393932,34.571350,33.846622,33.120926,32.485966,31.850088,31.297548,30.744139,30.266584,29.788208,29.378273,28.967550,28.618057,28.267805,27.971872,27.675209,27.426338,27.176764,26.968903,26.760361,26.587942,26.414865,26.272829,26.130152,26.013948,25.897125,25.802713,25.707701,25.631529,25.554771,25.493748,25.432148,25.383604,25.334494,25.296158,25.257259,25.227201,25.196590,25.173199,25.149260,25.131191,25.112587,25.098740,25.084368,25.073837,25.062798,25.054857,25.046421,25.040483,25.034069,25.029665,25.024809,25.021566,25.017902,25.015528,25.012770,25.011030,25.008953,25.007668,25.006096,25.005116,25.003916,25.003124,25.002182,25.001480,25.000700
0.295500,97.541603,95.083084,92.641373,90.199280,87.790466,85.381042,83.020676,80.659500,78.362160,76.063881,73.842934,71.620956,69.488304,67.354576,65.320496,63.285320,61.358326,59.430233,57.617001,55.802666,54.107979,52.412193,50.838985,49.264687,47.814106,46.362446,45.033962,43.704407,42.495956,41.286446,40.194614,39.101734,38.121929,37.141098,36.267769,35.393433,34.620277,33.846138,33.166294,32.485508,31.891758,31.297113,30.782066,30.266172,29.822430,29.377878,28.998165,28.617678,28.294966,27.971506,27.699106,27.425985,27.197620,26.968561,26.778423,26.587612,26.430386,26.272509,26.143389,26.013638,25.908331,25.802414,25.717121,25.631237,25.562639,25.493460,25.438677,25.383320,25.339882,25.295876,25.261681,25.226925,25.200201,25.172924,25.152195,25.130924,25.114965,25.098476,25.086288,25.073582,25.064348,25.054609,25.047670,25.040245,25.035074,25.029438,25.025616,25.021355,25.018547,25.015335,25.013279,25.010860,25.009350,25.007524,25.006392,25.005005,25.004120,25.003048,25.002302,25.001440,25.000740
0.296000,97.541542,95.091492,92.641182,90.215919,87.790161,85.405571,83.020271,80.691422,78.361687,76.102547,73.842422,71.665619,69.487762,67.404404,65.319946,63.339413,61.357777,59.487663,57.616447,55.862492,54.107430,52.473484,50.838440,49.326546,47.813564,46.424034,45.033424,43.764961,42.495426,41.345287,40.194092,39.158272,38.121414,37.194851,36.267265,35.444023,34.619785,33.893288,33.165821,32.529026,31.891310,31.336912,30.781643,30.302248,29.822025,29.410297,28.997778,28.646566,28.294592,27.997036,27.698746,27.448364,27.197273,26.988022,26.778086,26.604404,26.430059,26.286888,26.143072,26.025860,25.908026,25.812727,25.716825,25.639881,25.562347,25.500658,25.438389,25.389280,25.339598,25.300781,25.261400,25.230942,25.199924,25.176199,25.151924,25.133581,25.114700,25.100628,25.086029,25.075319,25.064095,25.056009,25.047426,25.041372,25.034842,25.030346,25.025396,25.022081,25.018345,25.015913,25.013098,25.011314,25.009192,25.007872,25.006264,25.005257,25.004026,25.003212,25.002243,25.001522,25.000719
0.296500,97.545746,95.091362,92.653709,90.215668,87.810745,85.405212,83.048500,80.690979,78.396988,76.102051,73.884087,71.665092,69.535011,67.403854,65.371910,63.338860,61.413540,59.487114,57.675079,55.861938,54.167988,52.472935,50.900017,49.326004,47.875290,46.423492,45.094498,43.764427,42.555126,41.344757,40.251781,39.157753,38.176563,37.194340,36.319439,35.443523,34.668655,33.892803,33.211159,32.528564,31.932970,31.336475,30.819580,30.301834,29.856274,29.409901,29.028433,28.646185,28.321802,27.996668,27.722700,27.448009,27.218193,26.987679,26.796213,26.604073,26.445646,26.286566,26.156374,26.025549,25.919294,25.812426,25.726303,25.639587,25.570271,25.500368,25.444969,25.388992,25.345032,25.300499,25.265862,25.230661,25.203571,25.175924,25.154890,25.133312,25.117104,25.100365,25.087975,25.075062,25.065664,25.055759,25.048691,25.041134,25.035860,25.030119,25.026215,25.021870,25.018997,25.015720,25.013615,25.011145,25.009594,25.007729,25.006565,25.005144,25.004234,25.003134,25.002367,25.001480,25.000761
0.297000,97.545685,95.099731,92.653511,90.232224,87.810440,85.429626,83.048096,80.722748,78.396515,76.140533,73.883575,71.709549,69.534470,67.453461,65.371353,63.392727,61.412987,59.544312,57.674526,55.921535,54.167435,52.534004,50.899467,49.387653,47.874748,46.484894,45.093960,43.824814,42.554592,41.403454,40.251255,39.214172,38.176048,37.248001,36.318932,35.494049,34.668163,33.939907,33.210682,32.572063,31.932520,31.376276,30.819155,30.337927,29.855867,29.442354,29.028042,28.675117,28.321426,28.022251,27.722338,27.470448,27.217844,27.007204,26.795876,26.620930,26.445318,26.301010,26.156057,26.037834,25.918987,25.822800,25.726006,25.648287,25.569977,25.507620,25.444679,25.395000,25.344746,25.305447,25.265579,25.234716,25.203293,25.179232,25.154617,25.135998,25.116838,25.102539,25.087713,25.076820,25.065411,25.057178,25.048447,25.042276,25.035625,25.031038,25.025993,25.022606,25.018795,25.016306,25.013432,25.011604,25.009436,25.008080,25.006435,25.005400,25.004139,25.003302,25.002306,25.001564,25.000740
0.297500,97.549866,95.099594,92.665977,90.231979,87.830925,85.429268,83.076187,80.722305,78.431641,76.140045,73.925041,71.709023,69.581505,67.452911,65.423096,63.392170,61.468521,59.543755,57.732925,55.920982,54.227772,52.533451,50.960831,49.387108,47.936275,46.484352,45.154854,43.824276,42.614136,41.402924,40.308815,39.213650,38.231087,37.247490,36.371025,35.493546,34.716980,33.939423,33.255985,32.571602,31.974171,31.375837,30.857101,30.337511,29.890141,29.441954,29.058737,28.674734,28.348684,28.021881,27.746349,27.470091,27.238827,27.006859,26.814068,26.620596,26.460970,26.300688,26.169422,26.037521,25.930317,25.822496,25.735544,25.647991,25.577953,25.507328,25.451311,25.394712,25.350224,25.305162,25.270081,25.234436,25.206974,25.178955,25.157616,25.135727,25.119268,25.102276,25.089680,25.076561,25.066999,25.056929,25.049728,25.042036,25.036657,25.030809,25.026823,25.022394,25.019457,25.016113,25.013954,25.011433,25.009842,25.007935,25.006741,25.005287,25.004351,25.003222,25.002434,25.001522,25.000782
0.298000,97.549797,95.107925,92.665787,90.248451,87.830627,85.453560,83.075783,80.753914,78.431175,76.178345,73.924530,71.753273,69.580963,67.502304,65.422539,63.445808,61.467960,59.600723,57.732368,55.980350,54.227219,52.594303,50.960281,49.448555,47.935730,46.545567,45.154312,43.884495,42.613602,41.461475,40.308289,39.269951,38.230568,37.301056,36.370518,35.544003,34.716484,33.986485,33.255512,32.615078,31.973719,31.415636,30.856674,30.373621,29.889732,29.474438,29.058344,28.703711,28.348307,28.047518,27.745985,27.492588,27.238474,27.026447,26.813726,26.637520,26.460642,26.315197,26.169104,26.049870,25.930008,25.832932,25.735245,25.656750,25.577660,25.514633,25.451019,25.400768,25.349937,25.310152,25.269798,25.238527,25.206696,25.182295,25.157341,25.138443,25.119001,25.104473,25.089418,25.078341,25.066746,25.058365,25.049482,25.043194,25.036423,25.031740,25.026602,25.023140,25.019253,25.016706,25.013773,25.011898,25.009684,25.008291,25.006611,25.005547,25.004253,25.003393,25.002373,25.001608,25.000761
0.298500,97.553963,95.107788,92.678192,90.248207,87.851006,85.453201,83.103737,80.753479,78.466125,76.177849,73.965813,71.752747,69.627792,67.501755,65.474060,63.445248,61.523266,59.600163,57.790539,55.979794,54.287327,52.593750,51.021431,49.448006,47.997063,46.545021,45.215031,43.883957,42.672985,41.460945,40.365715,39.269428,38.285503,37.300545,36.422531,35.543499,34.765244,33.985996,33.300781,32.614616,32.015358,31.415195,30.894629,30.373203,29.924030,29.474037,29.089075,28.703325,28.375614,28.047146,27.770054,27.492229,27.259518,27.026100,26.831984,26.637184,26.476358,26.314873,26.182533,26.049555,25.941401,25.832626,25.744841,25.656452,25.585691,25.514339,25.457701,25.400478,25.355461,25.309868,25.274340,25.238247,25.210411,25.182018,25.160370,25.138172,25.121458,25.104210,25.091408,25.078083,25.068354,25.058113,25.050779,25.042952,25.037468,25.031511,25.027441,25.022926,25.019924,25.016512,25.014301,25.011728,25.010096,25.008148,25.006920,25.005432,25.004471,25.003313,25.002501,25.001566,25.000805
0.299000,97.553894,95.116074,92.677994,90.264603,87.850708,85.477371,83.103340,80.784927,78.465660,76.215973,73.965302,71.796806,69.627251,67.550926,65.473503,63.498665,61.522705,59.656902,57.789978,56.038933,54.286774,52.654381,51.020878,49.509247,47.996513,46.606049,45.214489,43.944008,42.672451,41.519352,40.365189,39.325611,38.284988,37.354019,36.422020,35.593887,34.764748,34.033012,33.300304,32.658070,32.014904,31.454994,30.894199,30.409328,29.923620,29.506554,29.088680,28.732346,28.375235,28.072834,27.769688,27.514786,27.259165,27.045752,26.831642,26.654171,26.476028,26.329447,26.182213,26.061968,25.941090,25.843121,25.744539,25.665266,25.585396,25.521696,25.457409,25.406582,25.355173,25.314901,25.274057,25.242374,25.210133,25.185390,25.160095,25.140915,25.121191,25.106434,25.091146,25.079882,25.068098,25.059566,25.050533,25.044125,25.037231,25.032455,25.027218,25.023684,25.019718,25.017113,25.014120,25.012199,25.009937,25.008509,25.006790,25.005695,25.004372,25.003487,25.002439,25.001654,25.000782
0.299500,97.558037,95.115944,92.690338,90.264351,87.870987,85.477020,83.131149,80.784500,78.500450,76.215477,74.006393,71.796272,69.673866,67.550377,65.524796,63.498104,61.577785,59.656342,57.847919,56.038376,54.346657,52.653824,51.081814,49.508698,48.057648,46.605499,45.275028,43.943470,42.731682,41.518822,40.422482,39.325089,38.339817,37.353504,36.473953,35.593384,34.813450,34.032524,33.345543,32.657604,32.056534,31.454552,30.932161,30.408909,29.957941,29.506149,29.119450,28.731956,28.402590,28.072460,27.793810,27.514425,27.280270,27.045403,26.849960,26.653835,26.491810,26.329121,26.195707,26.061651,25.952545,25.842813,25.754192,25.664967,25.593481,25.521402,25.464140,25.406292,25.360743,25.314615,25.278639,25.242094,25.213882,25.185114,25.163153,25.140644,25.123674,25.106169,25.093159,25.079622,25.069725,25.059315,25.051846,25.043882,25.038290,25.032225,25.028070,25.023468,25.020399,25.016918,25.014656,25.012028,25.010355,25.008364,25.007103,25.005581,25.004591,25.003405,25.002571,25.001610,25.000828
0.300000,97.557968,95.124191,92.690147,90.280663,87.870682,85.501068,83.130760,80.815796,78.499985,76.253418,74.005875,71.840134,69.673325,67.599335,65.524239,63.551292,61.577225,59.712852,57.847359,56.097290,54.346100,52.714237,51.081261,49.569733,48.057098,46.666340,45.274483,44.003357,42.731148,41.577084,40.421955,39.381149,38.339294,37.406887,36.473442,35.643703,34.812954,34.079498,33.345062,32.701038,32.056076,31.494349,30.931730,30.445051,29.957529,29.538696,29.119053,28.761021,28.402208,28.098200,27.793442,27.537041,27.279913,27.065115,26.849619,26.670885,26.491478,26.343760,26.195385,26.074127,25.952232,25.853369,25.753889,25.673838,25.593185,25.528811,25.463848,25.412441,25.360453,25.319691,25.278355,25.246262,25.213604,25.188519,25.162880,25.143414,25.123405,25.108418,25.092896,25.081442,25.069469,25.060785,25.051598,25.045067,25.038054,25.033180,25.027845,25.024235,25.020193,25.017529,25.014473,25.012506,25.010195,25.008730,25.006973,25.005848,25.004492,25.003582,25.002506,25.001699,25.000805
0.300500,97.562096,95.124054,92.702431,90.280411,87.890869,85.500717,83.158432,80.815369,78.534607,76.252930,74.046776,71.839600,69.719734,67.598785,65.575317,63.550732,61.632072,59.712292,57.905071,56.096729,54.405766,52.713680,51.141987,49.569180,48.118038,46.665791,45.334850,44.002815,42.790222,41.576553,40.479118,39.380623,38.394020,37.406368,36.525295,35.643196,34.861603,34.079006,33.390270,32.700569,32.097694,31.493902,30.969700,30.444630,29.991875,29.538290,29.149858,28.760630,28.429611,28.097824,27.817621,27.536676,27.301079,27.064766,26.868000,26.670547,26.507322,26.343431,26.208944,26.073809,25.963749,25.853060,25.763603,25.673538,25.601324,25.528517,25.470627,25.412151,25.366066,25.319405,25.282976,25.245979,25.217390,25.188242,25.165966,25.143143,25.125916,25.108150,25.094929,25.081182,25.071114,25.060534,25.052927,25.044825,25.039124,25.032949,25.028708,25.024019,25.020882,25.017332,25.015018,25.012333,25.010618,25.008583,25.007290,25.005732,25.004715,25.003498,25.002640,25.001656,25.000851
0.301000,97.562027,95.132263,92.702232,90.296646,87.890564,85.524651,83.158043,80.846519,78.534149,76.290695,74.046265,71.883255,69.719193,67.647530,65.574760,63.603695,61.631512,59.768574,57.904510,56.155418,54.405205,52.773876,51.141430,49.630013,48.117485,46.726444,45.334305,44.062538,42.789684,41.634670,40.478588,39.436569,38.393494,37.459660,36.524780,35.693451,34.861099,34.125938,33.389786,32.743984,32.097237,31.533697,30.969265,30.480787,29.991459,29.570868,29.149460,28.789736,28.429226,28.123617,27.817249,27.559351,27.300720,27.084539,26.867657,26.687660,26.506989,26.358133,26.208620,26.086348,25.963434,25.863676,25.763298,25.682465,25.601028,25.535976,25.470333,25.418346,25.365778,25.324522,25.282692,25.250183,25.217110,25.191679,25.165691,25.145941,25.125647,25.110422,25.094666,25.083021,25.070858,25.062021,25.052679,25.046024,25.038887,25.033916,25.028484,25.024796,25.020676,25.017950,25.014832,25.012819,25.010458,25.008955,25.007156,25.006002,25.004614,25.003677,25.002577,25.001745,25.000828
0.301500,97.566132,95.132126,92.714455,90.296402,87.910652,85.524300,83.185585,80.846092,78.568604,76.290207,74.086975,71.882729,69.765396,67.646973,65.625610,63.603134,61.686134,59.768013,57.961998,56.154858,54.464649,52.773315,51.201946,49.629456,48.178230,46.725895,45.394493,44.061996,42.848606,41.634136,40.535622,39.436043,38.448116,37.459137,36.576557,35.692940,34.909695,34.125443,33.434963,32.743511,32.138840,31.533251,31.007242,30.480362,30.025827,29.570459,29.180302,28.789343,28.456676,28.123238,27.841484,27.558985,27.321945,27.084188,26.886101,26.687323,26.522896,26.357803,26.222240,26.086027,25.975012,25.863365,25.773071,25.682163,25.609221,25.535681,25.477161,25.418056,25.371435,25.324234,25.287354,25.249901,25.220932,25.191401,25.168810,25.145668,25.128181,25.110157,25.096722,25.082762,25.072521,25.061768,25.054024,25.045782,25.039970,25.033686,25.029356,25.024580,25.021374,25.017754,25.015385,25.012644,25.010887,25.008808,25.007479,25.005884,25.004841,25.003595,25.002712,25.001701,25.000874
0.302000,97.566063,95.140289,92.714264,90.312553,87.910355,85.548119,83.185196,80.877098,78.568146,76.327789,74.086472,71.926186,69.764847,67.695503,65.625053,63.655872,61.685574,59.824066,57.961433,56.213326,54.464088,52.833298,51.201385,49.690090,48.177673,46.786362,45.393944,44.121552,42.848064,41.692116,40.535088,39.491871,38.447590,37.512337,36.576038,35.743126,34.909191,34.172329,33.434475,32.786903,32.138382,31.573042,31.006805,30.516535,30.025410,29.603065,29.179901,28.818489,28.456289,28.149080,27.841110,27.581715,27.321587,27.104023,26.885756,26.704498,26.522562,26.372568,26.221914,26.098627,25.974695,25.874043,25.772764,25.691147,25.608921,25.543192,25.476868,25.424299,25.371145,25.329395,25.287067,25.254143,25.220650,25.194872,25.168533,25.148497,25.127913,25.112452,25.096458,25.084621,25.072266,25.063272,25.053774,25.046997,25.039734,25.034664,25.029133,25.025366,25.021166,25.018379,25.015198,25.013136,25.010725,25.009184,25.007345,25.006161,25.004740,25.003777,25.002647,25.001793,25.000851
0.302500,97.570145,95.140167,92.726425,90.312309,87.930336,85.547775,83.212608,80.876671,78.602448,76.327309,74.126991,71.925659,69.810844,67.694946,65.675690,63.655312,61.739971,59.823502,58.018696,56.212761,54.523312,52.832737,51.261696,49.689529,48.238228,46.785809,45.453957,44.121002,42.906834,41.691574,40.591995,39.491341,38.502106,37.511814,36.627731,35.742615,34.957729,34.171833,33.479618,32.786427,32.179974,31.572594,31.044788,30.516108,30.059799,29.602655,29.210777,28.818094,28.483786,28.148699,27.865398,27.581348,27.342869,27.103670,26.904261,26.704159,26.538534,26.372238,26.235598,26.098305,25.986336,25.873730,25.782595,25.690842,25.617168,25.542894,25.483746,25.424007,25.376848,25.329105,25.291769,25.253859,25.224508,25.194592,25.171684,25.148224,25.130474,25.112186,25.098537,25.084362,25.073948,25.063019,25.055136,25.046753,25.040831,25.034433,25.030016,25.025148,25.021873,25.018181,25.015759,25.012960,25.011160,25.009035,25.007673,25.006042,25.004969,25.003693,25.002785,25.001749,25.000896
0.303000,97.570084,95.148285,92.726234,90.328384,87.930038,85.571472,83.212219,80.907532,78.601990,76.364716,74.126480,71.968918,69.810303,67.743271,65.675125,63.707832,61.739407,59.879333,58.018131,56.271004,54.522751,52.892506,51.261131,49.749962,48.237667,46.846092,45.453407,44.180397,42.906288,41.749416,40.591457,39.547050,38.501579,37.564919,36.627213,35.792732,34.957222,34.218674,33.479130,32.829796,32.179508,31.612381,31.044350,30.552294,30.059381,29.635288,29.210375,28.847282,28.483397,28.174593,27.865023,27.604134,27.342508,27.123566,26.903913,26.721397,26.538198,26.387066,26.235271,26.110968,25.986017,25.884466,25.782286,25.699883,25.616867,25.550457,25.483452,25.430298,25.376556,25.334309,25.291481,25.258139,25.224224,25.198097,25.171408,25.151079,25.130205,25.114506,25.098274,25.086243,25.073690,25.064543,25.054886,25.047983,25.040592,25.035423,25.029791,25.025946,25.021664,25.018816,25.015570,25.013458,25.010998,25.009417,25.007538,25.006321,25.004868,25.003878,25.002720,25.001841,25.000874
0.303500,97.574142,95.148163,92.738335,90.328140,87.949928,85.571129,83.239502,80.907104,78.636124,76.364235,74.166817,71.968391,69.856094,67.742714,65.725555,63.707268,61.793583,59.878769,58.075169,56.270439,54.581757,52.891941,51.321236,49.749397,48.298027,46.845535,45.513245,44.179848,42.964909,41.748871,40.648235,39.546516,38.555984,37.564396,36.678825,35.792217,35.005703,34.218174,33.524235,32.829319,32.221088,31.611929,31.082336,30.551865,30.093792,29.634878,29.241285,28.846886,28.510939,28.174210,27.889364,27.603765,27.363850,27.123211,26.922482,26.721056,26.554232,26.386734,26.249018,26.110643,25.997717,25.884151,25.792175,25.699575,25.625170,25.550159,25.490377,25.430004,25.382303,25.334019,25.296225,25.257853,25.228119,25.197815,25.174589,25.150806,25.132793,25.114239,25.100374,25.085981,25.075394,25.064289,25.056263,25.047739,25.041702,25.035191,25.030685,25.025726,25.022381,25.018616,25.016136,25.013283,25.011438,25.009268,25.007870,25.006203,25.005100,25.003794,25.002859,25.001797,25.000921
0.304000,97.574081,95.156235,92.738152,90.344131,87.949631,85.594719,83.239113,80.937813,78.635666,76.401474,74.166313,72.011459,69.855553,67.790825,65.724991,63.759571,61.793018,59.934376,58.074604,56.328465,54.581192,52.951496,51.320671,49.809631,48.297466,46.905636,45.512691,44.239079,42.964359,41.806572,40.647694,39.602112,38.555458,37.617405,36.678307,35.842266,35.005196,34.264969,33.523746,32.872662,32.220623,31.651712,31.081896,30.588064,30.093370,29.667538,29.240881,28.876112,28.510548,28.200151,27.888987,27.626608,27.363487,27.143166,26.922132,26.738358,26.553894,26.401625,26.248688,26.123367,25.997396,25.894947,25.791862,25.708672,25.624866,25.557774,25.490082,25.436340,25.382011,25.339264,25.295935,25.262173,25.227833,25.201355,25.174311,25.153692,25.132523,25.116585,25.100109,25.087885,25.075134,25.065828,25.056013,25.048983,25.041464,25.036194,25.030458,25.026533,25.022171,25.019258,25.015949,25.013786,25.011274,25.009655,25.007736,25.006485,25.004997,25.003981,25.002794,25.001890,25.000898
0.304500,97.578117,95.156113,92.750183,90.343887,87.969429,85.594368,83.266266,80.937386,78.669647,76.400986,74.206467,72.010933,69.901146,67.790268,65.775200,63.759003,61.846973,59.933811,58.131420,56.327896,54.639980,52.950932,51.380566,49.809067,48.357635,46.905079,45.572357,44.238525,43.022827,41.806026,40.704342,39.601578,38.609760,37.616882,36.729836,35.841751,35.053619,34.264469,33.568817,32.872185,32.262188,31.651258,31.119888,30.587633,30.127800,29.667126,29.271826,28.875713,28.538132,28.199766,27.913380,27.626236,27.384888,27.142809,26.940762,26.738012,26.569992,26.401291,26.262497,26.123041,26.009157,25.894629,25.801809,25.708364,25.633223,25.557474,25.497057,25.436047,25.387802,25.338974,25.300718,25.261883,25.231764,25.201073,25.177525,25.153416,25.135139,25.116316,25.102236,25.087622,25.076857,25.065575,25.057405,25.048738,25.042587,25.035961,25.031364,25.026314,25.022896,25.019060,25.016523,25.013611,25.011721,25.009506,25.008070,25.006367,25.005234,25.003895,25.002935,25.001846,25.000946
0.305000,97.578056,95.164154,92.750000,90.359810,87.969131,85.617851,83.265877,80.967957,78.669182,76.438057,74.205963,72.053810,69.900604,67.838173,65.774635,63.811089,61.846405,59.989197,58.130852,56.385700,54.639412,53.010273,51.379997,49.869102,48.357071,46.964996,45.571800,44.297592,43.022278,41.863586,40.703800,39.657051,38.609230,37.669800,36.729317,35.891727,35.053108,34.311218,33.568325,32.915504,32.261723,31.691038,31.119446,30.623844,30.127378,29.699814,29.271420,28.904980,28.537739,28.225756,27.913000,27.649134,27.384521,27.162825,26.940411,26.755377,26.569651,26.416245,26.262165,26.135828,26.008835,25.905483,25.801497,25.717516,25.632919,25.565140,25.496761,25.442430,25.387510,25.344261,25.300428,25.266241,25.231478,25.204645,25.177244,25.156332,25.134865,25.118687,25.101969,25.089546,25.076599,25.067131,25.057156,25.049997,25.042349,25.036976,25.031137,25.027130,25.022686,25.019711,25.016335,25.014122,25.011559,25.009895,25.007936,25.006653,25.005131,25.004086,25.002871,25.001942,25.000923
0.305500,97.582077,95.164032,92.761986,90.359566,87.988831,85.617500,83.292908,80.967529,78.703003,76.437569,74.245934,72.053284,69.945992,67.837616,65.824631,63.810520,61.900143,59.988628,58.187450,56.385132,54.697987,53.009705,51.439690,49.868534,48.417049,46.964436,45.631294,44.297039,43.080589,41.863037,40.760319,39.656517,38.663425,37.669273,36.780766,35.891212,35.101475,34.310715,33.613361,32.915024,32.303272,31.690584,31.157440,30.623411,30.161829,29.699398,29.302397,28.904579,28.565369,28.225368,27.937445,27.648760,27.405979,27.162466,26.959101,26.755030,26.585812,26.415907,26.276037,26.135500,26.020657,25.905165,25.811501,25.717207,25.641327,25.564840,25.503786,25.442135,25.393347,25.343969,25.305252,25.265953,25.235443,25.204361,25.180489,25.156055,25.137510,25.118416,25.104116,25.089283,25.078339,25.066877,25.058565,25.049751,25.043488,25.036743,25.032053,25.026911,25.023420,25.019510,25.016916,25.013947,25.012009,25.009747,25.008274,25.006533,25.005369,25.004000,25.003014,25.001896,25.000971
