t,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99
0.605500,98.263748,96.528954,94.797066,93.069557,91.347855,89.633377,87.927536,86.231720,84.547279,82.875557,81.217834,79.575394,77.949463,76.341225,74.751831,73.182373,71.633911,70.107452,68.603943,67.124290,65.669334,64.239876,62.836639,61.460312,60.111511,58.790794,57.498672,56.235588,55.001923,53.798012,52.624126,51.480473,50.367218,49.284466,48.232265,47.210613,46.219460,45.258701,44.328197,43.427738,42.557106,41.716003,40.904129,40.121109,39.366566,38.640068,37.941166,37.269375,36.624176,36.005051,35.411434,34.842758,34.298424,33.777828,33.280350,32.805363,32.352219,31.920280,31.508888,31.117392,30.745129,30.391447,30.055689,29.737202,29.435339,29.149458,28.878920,28.623100,28.381374,28.153137,27.937786,27.734735,27.543406,27.363235,27.193668,27.034168,26.884207,26.743277,26.610870,26.486511,26.369719,26.260036,26.157021,26.060232,25.969254,25.883673,25.803097,25.727133,25.655411,25.587559,25.523224,25.462055,25.403713,25.347868,25.294189,25.242359,25.192060,25.142982,25.094814,25.047256
0.606000,98.264465,96.530380,94.799210,93.072403,91.351395,89.637611,87.932449,86.237297,84.553513,82.882416,81.225327,79.583481,77.958130,76.350456,74.761604,73.192665,71.644691,70.118698,68.615631,67.136391,65.681831,64.252724,62.849827,61.473801,60.125275,58.804806,57.512901,56.250004,55.016502,53.812725,52.638943,51.495369,50.382164,49.299438,48.247234,47.225559,46.234356,45.273529,44.342922,43.442356,42.571575,41.730328,40.918270,40.135063,39.380310,38.653591,37.954453,37.282406,36.636951,36.017551,35.423656,34.854687,34.310059,33.789158,33.291370,32.816067,32.362610,31.930349,31.518639,31.126818,30.754234,30.400230,30.064152,29.745348,29.443171,29.156977,28.886133,28.630007,28.387985,28.159452,27.943813,27.740479,27.548874,27.368431,27.198601,27.038843,26.888632,26.747454,26.614815,26.490219,26.373203,26.263304,26.160072,26.063080,25.971899,25.886126,25.805357,25.729212,25.657307,25.589283,25.524775,25.463440,25.404936,25.348930,25.295095,25.243111,25.192659,25.143429,25.095114,25.047403
0.606500,98.265175,96.531807,94.801346,93.075241,91.354935,89.641838,87.937355,86.242867,84.559731,82.889282,81.232796,79.591560,77.966789,76.359680,74.771362,73.202942,71.655464,70.129936,68.627304,67.148483,65.694305,64.265572,62.862995,61.487278,60.139023,58.818802,57.527115,56.264408,55.031067,53.827423,52.653748,51.510250,50.397099,49.314396,48.262196,47.240494,46.249241,45.288338,44.357643,43.456951,42.586048,41.744633,40.932407,40.149006,39.394047,38.667107,37.967728,37.295437,36.649719,36.030048,35.435871,34.866615,34.321686,33.800484,33.302387,32.826775,32.372997,31.940420,31.528385,31.136246,30.763340,30.409014,30.072617,29.753496,29.451004,29.164499,28.893345,28.636919,28.394596,28.165771,27.949842,27.746227,27.554344,27.373632,27.203537,27.043522,26.893059,26.751638,26.618757,26.493933,26.376690,26.266571,26.163130,26.065928,25.974548,25.888578,25.807623,25.731289,25.659208,25.591005,25.526329,25.464827,25.406160,25.349995,25.296001,25.243862,25.193258,25.143877,25.095409,25.047554
0.607000,98.265892,96.533234,94.803482,93.078079,91.358467,89.646057,87.942253,86.248428,84.565948,82.896126,81.240273,79.599632,77.975441,76.368889,74.781113,73.213203,71.666222,70.141159,68.638969,67.160561,65.706772,64.278389,62.876156,61.500736,60.152760,58.832787,57.541317,56.278797,55.045620,53.842110,52.668537,51.525120,50.412022,49.329342,48.277142,47.255417,46.264114,45.303143,44.372345,43.471550,42.600498,41.758938,40.946533,40.162945,39.407776,38.680614,37.981003,37.308460,36.662483,36.042542,35.448082,34.878536,34.333313,33.811806,33.313404,32.837475,32.383385,31.950487,31.538136,31.145672,30.772446,30.417799,30.081083,29.761644,29.458839,29.172022,28.900562,28.643829,28.401211,28.172091,27.955877,27.751976,27.559818,27.378836,27.208477,27.048203,26.897490,26.755823,26.622705,26.497648,26.380180,26.269844,26.166187,26.068781,25.977200,25.891035,25.809887,25.733374,25.661108,25.592733,25.527884,25.466217,25.407385,25.351059,25.296909,25.244614,25.193857,25.144325,25.095709,25.047701
0.607500,98.266602,96.534660,94.805611,93.080917,91.362000,89.650276,87.947144,86.253990,84.572151,82.902969,81.247726,79.607697,77.984085,76.378090,74.790848,73.223457,71.676964,70.152367,68.650620,67.172623,65.719223,64.291206,62.889297,61.514183,60.166481,58.846756,57.555504,56.293175,55.060158,53.856781,52.683315,51.539978,50.426929,49.344276,48.292076,47.270325,46.278976,45.317928,44.387047,43.486126,42.614952,41.773224,40.960655,40.176872,39.421501,38.694115,37.994267,37.321480,36.675243,36.055031,35.460293,34.890457,34.344936,33.823128,33.324417,32.848179,32.393768,31.960556,31.547882,31.155100,30.781551,30.426586,30.089550,29.769796,29.466675,29.179548,28.907780,28.650745,28.407825,28.178415,27.961910,27.757730,27.565294,27.384043,27.213419,27.052889,26.901922,26.760012,26.626656,26.501368,26.383675,26.273117,26.169250,26.071636,25.979855,25.893494,25.812159,25.735455,25.663015,25.594461,25.529444,25.467606,25.408613,25.352125,25.297817,25.245367,25.194458,25.144773,25.096006,25.047852
0.608000,98.267319,96.536079,94.807747,93.083748,91.365524,89.654488,87.952034,86.259537,84.578354,82.909798,81.255180,79.615746,77.992722,76.387283,74.800575,73.233696,71.687691,70.163567,68.662262,67.184677,65.731659,64.304001,62.902428,61.527615,60.180191,58.860710,57.569679,56.307541,55.074684,53.871437,52.698078,51.554821,50.441826,49.359200,48.306999,47.285225,46.293823,45.332710,44.401730,43.500702,42.629383,41.787514,40.974762,40.190796,39.435215,38.707611,38.007526,37.334492,36.687996,36.067516,35.472496,34.902374,34.356556,33.834446,33.335430,32.858875,32.404156,31.970621,31.557631,31.164526,30.790659,30.435371,30.098019,29.777946,29.474514,29.187075,28.915001,28.657661,28.414446,28.184740,27.967951,27.763485,27.570776,27.389252,27.218365,27.057575,26.906361,26.764204,26.630610,26.505089,26.387171,26.276396,26.172314,26.074495,25.982512,25.895956,25.814428,25.737545,25.664919,25.596195,25.531002,25.469000,25.409840,25.353193,25.298727,25.246122,25.195059,25.145224,25.096306,25.048000
0.608500,98.268028,96.537506,94.809868,93.086578,91.369049,89.658691,87.956917,86.265083,84.584541,82.916626,81.262619,79.623787,78.001343,76.396461,74.810295,73.243927,71.698410,70.174751,68.673889,67.196716,65.744087,64.316780,62.915543,61.541039,60.193886,58.874653,57.583839,56.321892,55.089195,53.886086,52.712830,51.569653,50.456707,49.374111,48.321911,47.300110,46.308666,45.347477,44.416409,43.515263,42.643814,41.801785,40.988869,40.204704,39.448925,38.721096,38.020782,37.347496,36.700745,36.079994,35.484699,34.914284,34.368176,33.845764,33.346436,32.869576,32.414536,31.980688,31.567375,31.173954,30.799765,30.444160,30.106487,29.786100,29.482351,29.194605,28.922222,28.664583,28.421066,28.191071,27.973989,27.769247,27.576258,27.394464,27.223312,27.062267,26.910799,26.768400,26.634565,26.508814,26.390671,26.279676,26.175383,26.077354,25.985172,25.898420,25.816704,25.739632,25.666832,25.597925,25.532566,25.470392,25.411072,25.354261,25.299639,25.246878,25.195662,25.145674,25.096605,25.048149
0.609000,98.268738,96.538918,94.811996,93.089401,91.372566,89.662895,87.961792,86.270615,84.590729,82.923439,81.270058,79.631821,78.009949,76.405632,74.820000,73.254143,71.709122,70.185921,68.685501,67.208740,65.756493,64.329559,62.928642,61.554443,60.207569,58.888580,57.597984,56.336227,55.103695,53.900715,52.727570,51.584469,50.471581,49.389008,48.336807,47.314987,46.323494,45.362236,44.431072,43.529816,42.658230,41.816051,41.002960,40.218613,39.462624,38.734581,38.034027,37.360500,36.713486,36.092468,35.496891,34.926197,34.379787,33.857075,33.357445,32.880268,32.424919,31.990751,31.577124,31.183378,30.808872,30.452948,30.114958,29.794254,29.490194,29.202133,28.929447,28.671503,28.427692,28.197399,27.980036,27.775007,27.581745,27.399679,27.228266,27.066961,26.915243,26.772596,26.638527,26.512543,26.394175,26.282961,26.178453,26.080219,25.987833,25.900888,25.818979,25.741726,25.668739,25.599663,25.534126,25.471790,25.412302,25.355333,25.300550,25.247635,25.196264,25.146124,25.096905,25.048300
0.609500,98.269447,96.540337,94.814117,93.092224,91.376076,89.667091,87.966660,86.276146,84.596901,82.930252,81.277481,79.639839,78.018555,76.414787,74.829689,73.264351,71.719818,70.197083,68.697098,67.220757,65.768898,64.342308,62.941734,61.567833,60.221233,58.902493,57.612118,56.350548,55.118176,53.915337,52.742294,51.599274,50.486435,49.403893,48.351696,47.329849,46.338310,45.376984,44.445728,43.544357,42.672642,41.830307,41.017048,40.232510,39.476318,38.748051,38.047272,37.373493,36.726227,36.104935,35.509087,34.938099,34.391399,33.868385,33.368446,32.890965,32.435299,32.000816,31.586866,31.192806,30.817978,30.461737,30.123428,29.802410,29.498035,29.209667,28.936672,28.678429,28.434317,28.203735,27.986080,27.780773,27.587233,27.404900,27.233219,27.071659,26.919689,26.776800,26.642488,26.516275,26.397680,26.286247,26.181528,26.083084,25.990499,25.903357,25.821260,25.743816,25.670656,25.601398,25.535694,25.473186,25.413536,25.356405,25.301466,25.248392,25.196867,25.146576,25.097206,25.048449
0.610000,98.270157,96.541756,94.816238,93.095039,91.379585,89.671280,87.971519,86.281670,84.603073,82.937050,81.284897,79.647858,78.027138,76.423935,74.839371,73.274544,71.730499,70.208229,68.708687,67.232758,65.781281,64.355057,62.954803,61.581211,60.234886,58.916393,57.626232,56.364857,55.132648,53.929939,52.757008,51.614063,50.501282,49.418762,48.366570,47.344700,46.353115,45.391720,44.460373,43.558891,42.687038,41.844555,41.031124,40.246403,39.490002,38.761520,38.060505,37.386486,36.738956,36.117405,35.521271,34.950001,34.403008,33.879692,33.379452,32.901657,32.445679,32.010880,31.596613,31.202230,30.827087,30.470524,30.131901,29.810566,29.505878,29.217201,28.943901,28.685354,28.440947,28.210070,27.992132,27.786539,27.592726,27.410120,27.238178,27.076359,26.924139,26.781004,26.646458,26.520008,26.401190,26.289537,26.184603,26.085955,25.993166,25.905830,25.823540,25.745916,25.672569,25.603140,25.537260,25.474586,25.414770,25.357479,25.302380,25.249151,25.197472,25.147028,25.097506,25.048599
0.610500,98.270866,96.543167,94.818352,93.097855,91.383087,89.675468,87.976379,86.287186,84.609238,82.943848,81.292305,79.655853,78.035721,76.433067,74.849045,73.284729,71.741173,70.219368,68.720261,67.244743,65.793655,64.367783,62.967869,61.594574,60.248524,58.930279,57.640339,56.379150,55.147106,53.944530,52.771702,51.628845,50.516113,49.433624,48.381428,47.359543,46.367908,45.406445,44.475010,43.573410,42.701431,41.858791,41.045193,40.260281,39.503685,38.774979,38.073734,37.399467,36.751686,36.129860,35.533455,34.961899,34.414612,33.890999,33.390450,32.912350,32.456059,32.020943,31.606358,31.211658,30.836193,30.479315,30.140373,29.818724,29.513723,29.224737,28.951132,28.692284,28.447577,28.216410,27.998182,27.792313,27.598219,27.415346,27.243139,27.081062,26.928591,26.785213,26.650425,26.523748,26.404701,26.292830,26.187683,26.088825,25.995838,25.908302,25.825827,25.748013,25.674490,25.604879,25.538832,25.475986,25.416008,25.358553,25.303297,25.249910,25.198078,25.147480,25.097807,25.048750
0.611000,98.271568,96.544579,94.820465,93.100662,91.386589,89.679649,87.981232,86.292694,84.615395,82.950630,81.299698,79.663849,78.044289,76.442200,74.858704,73.294899,71.751831,70.230492,68.731819,67.256714,65.806015,64.380501,62.980915,61.607925,60.262150,58.944149,57.654430,56.393433,55.161549,53.959106,52.786388,51.643608,50.530933,49.448467,48.396282,47.374367,46.382694,45.421162,44.489632,43.587925,42.715809,41.873024,41.059250,40.274158,39.517353,38.788437,38.086956,37.412445,36.764404,36.142319,35.545631,34.973793,34.426212,33.902302,33.401451,32.923038,32.466434,32.031002,31.616102,31.221085,30.845303,30.488104,30.148848,29.826883,29.521570,29.232275,28.958364,28.699213,28.454212,28.222750,28.004238,27.798084,27.603718,27.420572,27.248104,27.085770,26.933048,26.789423,26.654400,26.527487,26.408218,26.296125,26.190765,26.091702,25.998510,25.910782,25.828112,25.750116,25.676407,25.606625,25.540401,25.477392,25.417244,25.359631,25.304213,25.250671,25.198683,25.147934,25.098108,25.048901
0.611500,98.272278,96.545990,94.822578,93.103470,91.390083,89.683823,87.986076,86.298203,84.621536,82.957405,81.307091,79.671829,78.052849,76.451309,74.868355,73.305061,71.762482,70.241600,68.743370,67.268677,65.818359,64.393204,62.993950,61.621262,60.275761,58.958008,57.668507,56.407700,55.175976,53.973671,52.801060,51.658360,50.545738,49.463306,48.411118,47.389187,46.397465,45.435863,44.504246,43.602425,42.730183,41.887241,41.073307,40.288021,39.531021,38.801880,38.100174,37.425415,36.777122,36.154766,35.557808,34.985680,34.437813,33.913601,33.412445,32.933727,32.476810,32.041065,31.625845,31.230511,30.854410,30.496897,30.157322,29.835043,29.529419,29.239815,28.965597,28.706148,28.460846,28.229095,28.010294,27.803862,27.609217,27.425804,27.253071,27.090481,26.937506,26.793638,26.658375,26.531233,26.411736,26.299425,26.193851,26.094580,26.001188,25.913261,25.830402,25.752216,25.678331,25.608368,25.541977,25.478794,25.418486,25.360706,25.305132,25.251432,25.199291,25.148386,25.098412,25.049051
0.612000,98.272980,96.547401,94.824684,93.106277,91.393578,89.687996,87.990913,86.303696,84.627678,82.964172,81.314468,79.679810,78.061394,76.460419,74.877991,73.315208,71.773117,70.252701,68.754906,67.280624,65.830688,64.405899,63.006969,61.634586,60.289360,58.971851,57.682568,56.421951,55.190392,53.988224,52.815716,51.673100,50.560532,49.478127,48.425945,47.403992,46.412224,45.450558,44.518848,43.616920,42.744541,41.901455,41.087345,40.301884,39.544674,38.815323,38.113380,37.438385,36.789833,36.167213,35.569977,34.997570,34.449406,33.924900,33.423439,32.944412,32.487186,32.051125,31.635590,31.239937,30.863520,30.505688,30.165798,29.843204,29.537270,29.247355,28.972834,28.713081,28.467487,28.235441,28.016356,27.809639,27.614721,27.431038,27.258041,27.095192,26.941969,26.797855,26.662355,26.534979,26.415258,26.302727,26.196939,26.097462,26.003866,25.915745,25.832693,25.754324,25.680254,25.610119,25.543549,25.480204,25.419725,25.361786,25.306051,25.252195,25.199898,25.148842,25.098713,25.049202
0.612500,98.273689,96.548805,94.826797,93.109077,91.397064,89.692162,87.995750,86.309181,84.633812,82.970940,81.321838,79.687767,78.069939,76.469505,74.887619,73.325348,71.783737,70.263786,68.766426,67.292557,65.843010,64.418571,63.019978,61.647896,60.302944,58.985683,57.696617,56.436192,55.204796,54.002758,52.830364,51.687824,50.575314,49.492939,48.440758,47.418785,46.426975,45.465237,44.533443,43.631401,42.758896,41.915653,41.101383,40.315727,39.558327,38.828754,38.126587,37.451344,36.802540,36.179653,35.582146,35.009449,34.460999,33.936192,33.434433,32.955097,32.497559,32.061184,31.645332,31.249363,30.872627,30.514481,30.174274,29.851368,29.545120,29.254898,28.980070,28.720020,28.474127,28.241793,28.022417,27.815420,27.620226,27.436275,27.263014,27.099909,26.946432,26.802076,26.666336,26.538731,26.418781,26.306032,26.200031,26.100344,26.006548,25.918230,25.834988,25.756432,25.682182,25.611866,25.545130,25.481609,25.420969,25.362865,25.306973,25.252958,25.200506,25.149296,25.099016,25.049353
0.613000,98.274391,96.550217,94.828896,93.111877,91.400551,89.696320,88.000572,86.314667,84.639938,82.977692,81.329201,79.695724,78.078461,76.478592,74.897232,73.335472,71.794350,70.274857,68.777939,67.304474,65.855316,64.431236,63.032970,61.661190,60.316513,58.999500,57.710651,56.450417,55.219181,54.017284,52.844994,51.702541,50.590080,49.507736,48.455563,47.433567,46.441711,45.479912,44.548023,43.645874,42.773235,41.929852,41.115406,40.329575,39.571964,38.842186,38.139782,37.464302,36.815239,36.192089,35.594303,35.021332,34.472584,33.947487,33.445423,32.965778,32.507931,32.071239,31.655075,31.258789,30.881737,30.523272,30.182753,29.859531,29.552973,29.262442,28.987312,28.726957,28.480772,28.248142,28.028482,27.821203,27.625736,27.441513,27.267992,27.104628,26.950901,26.806299,26.670322,26.542482,26.422310,26.309340,26.203125,26.103231,26.009232,25.920717,25.837284,25.758543,25.684109,25.613621,25.546705,25.483021,25.422213,25.363949,25.307894,25.253723,25.201115,25.149752,25.099318,25.049505
0.613500,98.275093,96.551613,94.831001,93.114670,91.404030,89.700478,88.005394,86.320145,84.646057,82.984436,81.336555,79.703667,78.086983,76.487663,74.906837,73.345589,71.804947,70.285919,68.789429,67.316383,65.867607,64.443886,63.045948,61.674473,60.330070,59.013302,57.724674,56.464626,55.233559,54.031792,52.859615,51.717239,50.604839,49.522522,48.470352,47.448338,46.456440,45.494568,44.562595,43.660336,42.787571,41.944035,41.129429,40.343403,39.585602,38.855602,38.152977,37.477249,36.827938,36.204517,35.606464,35.033203,34.484173,33.958775,33.456409,32.976460,32.518299,32.081299,31.664816,31.268215,30.890846,30.532066,30.191229,29.867697,29.560827,29.269989,28.994553,28.733902,28.487415,28.254498,28.034550,27.826992,27.631247,27.446758,27.272970,27.109350,26.955372,26.810526,26.674311,26.546240,26.425838,26.312651,26.206223,26.106119,26.011919,25.923206,25.839584,25.760654,25.686043,25.615372,25.548288,25.484430,25.423460,25.365030,25.308817,25.254488,25.201725,25.150208,25.099623,25.049656
0.614000,98.275795,96.553017,94.833099,93.117462,91.407501,89.704628,88.010216,86.325615,84.652168,82.991173,81.343903,79.711609,78.095490,76.496727,74.916428,73.355690,71.815536,70.296967,68.800919,67.328278,65.879883,64.456520,63.058914,61.687740,60.343613,59.027092,57.738678,56.478828,55.247917,54.046291,52.874218,51.731930,50.619583,49.537296,48.485130,47.463097,46.471153,45.509220,44.577156,43.674789,42.801895,41.958214,41.143433,40.357235,39.599224,38.869019,38.166157,37.490196,36.840626,36.216949,35.618614,35.045078,34.495754,33.970062,33.467396,32.987137,32.528667,32.091354,31.674559,31.277639,30.899956,30.540859,30.199709,29.875862,29.568684,29.277536,29.001799,28.740843,28.494064,28.260853,28.040621,27.832781,27.636763,27.452002,27.277952,27.114075,26.959846,26.814754,26.678303,26.549997,26.429373,26.315964,26.209322,26.109013,26.014608,25.925701,25.841885,25.762770,25.687973,25.617130,25.549870,25.485846,25.424706,25.366116,25.309740,25.255255,25.202335,25.150665,25.099926,25.049809
0.614500,98.276497,96.554420,94.835197,93.120247,91.410973,89.708771,88.015022,86.331078,84.658272,82.997902,81.351242,79.719536,78.103996,76.505775,74.926010,73.365776,71.826111,70.308006,68.812386,67.340157,65.892151,64.469139,63.071869,61.700993,60.357140,59.040867,57.752674,56.493011,55.262268,54.060772,52.888813,51.746601,50.634315,49.552055,48.499897,47.477844,46.485859,45.523857,44.591709,43.689232,42.816212,41.972378,41.157440,40.371048,39.612850,38.882420,38.179340,37.503128,36.853313,36.229366,35.630768,35.056942,34.507336,33.981346,33.478378,32.997814,32.539036,32.101410,31.684299,31.287066,30.909065,30.549654,30.208189,29.884031,29.576540,29.285088,29.009043,28.747791,28.500713,28.267214,28.046694,27.838573,27.642279,27.457251,27.282936,27.118803,26.964323,26.818989,26.682295,26.553761,26.432909,26.319281,26.212425,26.111906,26.017302,25.928196,25.844189,25.764885,25.689911,25.618885,25.551456,25.487259,25.425955,25.367201,25.310667,25.256021,25.202948,25.151121,25.100231,25.049959
0.615000,98.277199,96.555817,94.837288,93.123032,91.414436,89.712914,88.019829,86.336533,84.664368,83.004623,81.358566,79.727455,78.112480,76.514816,74.935585,73.375854,71.836678,70.319023,68.823845,67.352028,65.904396,64.481750,63.084805,61.714237,60.370655,59.054626,57.766655,56.507183,55.276600,54.075245,52.903389,51.761265,50.649029,49.566807,48.514648,47.492580,46.500553,45.538486,44.606251,43.703667,42.830513,41.986538,41.171429,40.384865,39.626457,38.895824,38.192505,37.516064,36.865990,36.241787,35.642906,35.068810,34.518909,33.992626,33.489357,33.008492,32.549400,32.111462,31.694040,31.296492,30.918175,30.558449,30.216671,29.892199,29.584400,29.292639,29.016293,28.754738,28.507368,28.273575,28.052771,27.844368,27.647800,27.462502,27.287926,27.123533,26.968805,26.823223,26.686293,26.557526,26.436449,26.322599,26.215530,26.114805,26.019997,25.930695,25.846493,25.767006,25.691845,25.620647,25.553040,25.488676,25.427204,25.368288,25.311592,25.256792,25.203558,25.151581,25.100534,25.050112
0.615500,98.277893,96.557213,94.839378,93.125809,91.417900,89.717049,88.024628,86.341988,84.670456,83.011330,81.365891,79.735359,78.120964,76.523849,74.945145,73.385925,71.847221,70.330040,68.835297,67.363876,65.916641,64.494347,63.097733,61.727463,60.384159,59.068375,57.780621,56.521339,55.290924,54.089703,52.917957,51.775913,50.663738,49.581539,48.529396,47.507301,46.515236,45.553104,44.620781,43.718090,42.844810,42.000683,41.185417,40.398663,39.640068,38.909210,38.205677,37.528984,36.878670,36.254196,35.655052,35.080666,34.530483,34.003902,33.500336,33.019161,32.559765,32.121517,31.703779,31.305916,30.927286,30.567244,30.225151,29.900370,29.592258,29.300194,29.023540,28.761690,28.514021,28.279940,28.058847,27.850168,27.653322,27.467756,27.292915,27.128269,26.973288,26.827463,26.690292,26.561295,26.439991,26.325922,26.218639,26.117704,26.022696,25.933193,25.848803,25.769125,25.693787,25.622406,25.554630,25.490093,25.428457,25.369375,25.312521,25.257559,25.204174,25.152037,25.100840,25.050264
0.616000,98.278595,96.558609,94.841469,93.128586,91.421356,89.721184,88.029419,86.347435,84.676537,83.018036,81.373199,79.743263,78.129433,76.532867,74.954697,73.395981,71.857765,70.341034,68.846725,67.375725,65.928864,64.506935,63.110641,61.740677,60.397644,59.082111,57.794575,56.535484,55.305229,54.104149,52.932514,51.790550,50.678429,49.596268,48.544121,47.522018,46.529903,45.567711,44.635303,43.732502,42.859097,42.014828,41.199390,40.412464,39.653660,38.922600,38.218830,37.541912,36.891335,36.266609,35.667183,35.092525,34.542049,34.015179,33.511311,33.029835,32.570129,32.131569,31.713518,31.315342,30.936396,30.576040,30.233635,29.908539,29.600122,29.307747,29.030794,28.768641,28.520679,28.286304,28.064930,27.855967,27.658850,27.473013,27.297911,27.133005,26.977776,26.831703,26.694298,26.565065,26.443537,26.329248,26.221750,26.120609,26.025394,25.935698,25.851112,25.771252,25.695726,25.624172,25.556217,25.491514,25.429708,25.370466,25.313448,25.258331,25.204784,25.152498,25.101145,25.050417
0.616500,98.279289,96.560005,94.843552,93.131355,91.424812,89.725304,88.034210,86.352867,84.682610,83.024734,81.380501,79.751152,78.137894,76.541885,74.964233,73.406029,71.868294,70.352020,68.858147,67.387558,65.941078,64.519501,63.123543,61.753876,60.411121,59.095829,57.808514,56.549614,55.319527,54.118580,52.947056,51.805176,50.693111,49.610977,48.558846,47.536713,46.544567,45.582306,44.649811,43.746906,42.873375,42.028957,41.213364,40.426247,39.667255,38.935974,38.231987,37.554821,36.904003,36.279007,35.679321,35.104374,34.553616,34.026451,33.522285,33.040504,32.580490,32.141621,31.723257,31.324766,30.945507,30.584837,30.242117,29.916712,29.607983,29.315306,29.038046,28.775595,28.527338,28.292675,28.071012,27.861773,27.664377,27.478273,27.302908,27.137747,26.982264,26.835951,26.698303,26.568840,26.447084,26.332577,26.224865,26.123514,26.028099,25.938202,25.853428,25.773376,25.697672,25.625937,25.557812,25.492933,25.430965,25.371555,25.314381,25.259100,25.205402,25.152956,25.101452,25.050570
0.617000,98.279991,96.561394,94.845634,93.134125,91.428261,89.729431,88.038986,86.358299,84.688675,83.031418,81.387794,79.759041,78.146347,76.550880,74.973763,73.416061,71.878815,70.362999,68.869560,67.399376,65.953285,64.532059,63.136425,61.767063,60.424580,59.109539,57.822437,56.563732,55.333805,54.132999,52.961582,51.819786,50.707779,49.625679,48.573547,47.551407,46.559212,45.596893,44.664310,43.761299,42.887642,42.043083,41.227318,40.440029,39.680836,38.949348,38.245132,37.567734,36.916656,36.291409,35.691444,35.116226,34.565178,34.037724,33.533257,33.051170,32.590851,32.151669,31.732996,31.334190,30.954617,30.593634,30.250603,29.924885,29.615849,29.322861,29.045303,28.782551,28.534000,28.299046,28.077101,27.867577,27.669910,27.483536,27.307909,27.142490,26.986757,26.840197,26.702314,26.572617,26.450636,26.335907,26.227982,26.126423,26.030804,25.940712,25.855742,25.775507,25.699617,25.627707,25.559402,25.494360,25.432219,25.372650,25.315310,25.259876,25.206015,25.153418,25.101757,25.050722
0.617500,98.280685,96.562782,94.847717,93.136894,91.431709,89.733543,88.043770,86.363724,84.694733,83.038101,81.395081,79.766914,78.154793,76.559875,74.983276,73.426086,71.889320,70.373962,68.880959,67.411186,65.965469,64.544601,63.149300,61.780235,60.438026,59.123230,57.836353,56.577835,55.348076,54.147400,52.976097,51.834385,50.722435,49.640366,48.588245,47.566082,46.573853,45.611465,44.678802,43.775684,42.901901,42.057194,41.241272,40.453796,39.694412,38.962711,38.258274,37.580631,36.929314,36.303799,35.703571,35.128071,34.576740,34.048988,33.544224,33.061836,32.601208,32.161720,31.742731,31.343615,30.963728,30.602430,30.259087,29.933060,29.623713,29.330423,29.052559,28.789511,28.540663,28.305422,28.083187,27.873388,27.675444,27.488802,27.312912,27.147236,26.991253,26.844450,26.706326,26.576399,26.454189,26.339241,26.231102,26.129333,26.033512,25.943222,25.858063,25.777636,25.701567,25.629475,25.561001,25.495781,25.433479,25.373741,25.316244,25.260647,25.206635,25.153877,25.102064,25.050875
0.618000,98.281380,96.564171,94.849792,93.139656,91.435150,89.737656,88.048538,86.369141,84.700790,83.044769,81.402359,79.774780,78.163223,76.568855,74.992790,73.436096,71.899811,70.384918,68.892342,67.422974,65.977646,64.557129,63.162159,61.793396,60.451458,59.136913,57.850250,56.591927,55.362328,54.161793,52.990597,51.848969,50.737080,49.655041,48.602924,47.580750,46.588478,45.626030,44.693279,43.790058,42.916149,42.071301,41.255211,40.467564,39.707977,38.976070,38.271404,37.593533,36.941959,36.316193,35.715691,35.139915,34.588295,34.060253,33.555191,33.072498,32.611568,32.171764,31.752470,31.353039,30.972837,30.611229,30.267572,29.941233,29.631582,29.337982,29.059820,28.796469,28.547331,28.311796,28.089281,27.879198,27.680983,27.494070,27.317917,27.151985,26.995752,26.848703,26.710342,26.580181,26.457748,26.342577,26.234224,26.132248,26.036222,25.945736,25.860382,25.779772,25.703516,25.631248,25.562595,25.497211,25.434736,25.374840,25.317175,25.261423,25.207249,25.154341,25.102369,25.051029
0.618500,98.282074,96.565559,94.851868,93.142418,91.438583,89.741760,88.053299,86.374557,84.706833,83.051437,81.409630,79.782631,78.171646,76.577827,75.002281,73.446098,71.910294,70.395851,68.903717,67.434753,65.989807,64.569649,63.175003,61.806541,60.464882,59.150578,57.864140,56.606003,55.376572,54.176170,53.005085,51.863541,50.751709,49.669704,48.617596,47.595406,46.603092,45.640583,44.707748,43.804424,42.930389,42.085392,41.269150,40.481316,39.721542,38.989418,38.284534,37.606419,36.954605,36.328575,35.727810,35.151752,34.599850,34.071514,33.566154,33.083164,32.621922,32.181816,31.762203,31.362463,30.981949,30.620026,30.276058,29.949411,29.639448,29.345547,29.067078,28.803434,28.553997,28.318176,28.095373,27.885014,27.686522,27.499342,27.322926,27.156738,27.000254,26.852961,26.714361,26.583969,26.461308,26.345919,26.237349,26.135164,26.038937,25.948252,25.862707,25.781906,25.705471,25.633020,25.564198,25.498636,25.436001,25.375933,25.318113,25.262196,25.207869,25.154800,25.102678,25.051182
